year,month,logip,logcpi,gs1,ff,gs2,cm5yr,cm10yr,cm5f5,ebp,mortg_spread_m,cp3m_spread_m
1979,7,394.757739042198,429.045944114839,9.64,10.47,8.84366190476191,8.64911904761905,8.58425238095238,8.51938571428571,-0.243513254644087,2.50824761904762,NaN
1979,8,394.096802711193,430.000279919529,9.98,10.94,9.10709130434783,8.80138695652174,8.69839130434783,8.59539565217391,-0.326643314343865,2.39560869565218,NaN
1979,9,394.079897706591,430.945594183905,10.84,11.43,9.73482105263158,9.16435263157894,8.9718947368421,8.77943684210526,-0.0887644427941351,2.3281052631579,NaN
1979,10,394.803472912399,432.015123095579,12.44,13.77,11.0033636363636,10.1836090909091,9.84435,9.50509090909091,-0.624765428890877,1.79315,NaN
1979,11,394.648433373299,433.073334028633,12.39,13.18,11.1862473684211,10.4245947368421,10.1788631578947,9.93313157894737,0.00308457694226127,2.65113684210527,NaN
1979,12,394.715460029043,434.25058765116,11.98,13.78,10.72225,9.99494,9.992945,9.99095,0.212270843595294,2.907055,NaN
1980,1,395.254863603696,435.670882668959,12.06,13.82,10.9493318181818,10.3122863636364,10.4394636363636,10.5666409090909,-0.0185589189160128,2.43803636363636,NaN
1980,2,395.281939962072,436.944785246702,13.92,14.13,12.7138315789474,11.8927947368421,11.858747368421,11.8247,-0.301612795646625,1.18125263157895,NaN
1980,3,394.874058836331,438.327585407431,15.82,17.19,14.1364428571429,12.383819047619,11.9271761904762,11.4705333333333,0.346847296701918,3.35532380952381,NaN
1980,4,392.867754543838,439.321382406445,13.3,17.61,11.8440523809524,10.9411380952381,11.0124761904762,11.0838142857143,-0.311035447740589,5.31252380952381,NaN
1980,5,390.37690349418,440.305400186596,9.39,10.98,9.20120952380952,9.4562,10.0829380952381,10.7096761904762,0.134324833143459,4.17906190476191,NaN
1980,6,389.076259608386,441.279829334063,8.16,9.47,8.55527142857143,9.05712380952381,9.58285714285714,10.1085904761905,-0.00332750147071814,3.12714285714286,NaN
1980,7,388.370377460042,441.400968052693,8.65,9.03,8.90997272727273,9.43605909090909,9.97884090909091,10.5216227272727,0.213467561216068,2.21365909090909,NaN
1980,8,388.683441986351,442.124734782716,10.24,9.61,10.2952380952381,10.486180952381,10.7913952380952,11.0966095238095,0.0783917583735827,1.76860476190476,NaN
1980,9,390.32001986807,442.962561347316,11.52,10.87,11.2784714285714,11.1030047619048,11.1736619047619,11.244319047619,0.0517929987733421,2.02383809523809,NaN
1980,10,391.583174296998,443.911560165801,12.49,12.81,11.6986363636364,11.3576136363636,11.4135863636364,11.4695590909091,-0.105488922177075,2.37841363636364,NaN
1980,11,393.243525079104,444.96852831477,14.15,15.85,12.8457705882353,12.2814882352941,12.0809882352941,11.8804882352941,0.359470175082018,2.12401176470588,NaN
